x,axav,err
0.8121571539924437,0.3675,0.0854
1.8361344684964225,1.0252,0.0032
2.2809879377167928,1.3966,0.0495
2.7518623669910673,1.6372,0.0796
3.336046756945766,1.2801,0.035
3.339015909528302,1.8347,0.1043
3.341990684896088,1.4283,0.0535
3.3449704320742186,1.3671,0.0458
3.347955831578259,1.4568,0.0571
3.3509462301591264,1.4981,0.0622
3.3539423108159094,1.2763,0.0345
3.3569437538579745,1.3853,0.0481
3.3599502372482446,1.9444,0.118
3.3629627847867827,1.4637,0.0579
3.3659800639923216,1.9011,0.1126
3.3690031005795227,1.5546,0.0693
3.372031233245706,1.6552,0.0818
3.3750648143109596,1.4815,0.0601
3.378104538676805,2.0898,0.1361
3.3811487212683144,1.6973,0.0871
3.38419907798555,1.3612,0.0451
3.3872549435276347,2.0523,0.1314
3.3903159902759787,1.9078,0.1134
3.3933832608866688,1.7864,0.0982
3.3964553989422273,1.9287,0.116
3.3995334490676834,1.8164,0.102
3.4026167381966856,1.8011,0.1001
3.405705625330312,1.3032,0.0379
3.408800818329225,1.8935,0.1116
3.4119009485662097,1.5804,0.0725
3.4150070703190916,1.7503,0.0937
3.418118852719114,2.1616,0.1451
3.4212359624225597,1.7552,0.0943
3.4243591120008388,1.846,0.1057
3.4274876187511008,1.9889,0.1235
3.4306221979071574,1.796,0.0994
3.4337621643250076,2.0081,0.1259
3.436908235915915,1.918,0.1147
3.440060077762769,1.3259,0.0407
3.4432173524263163,2.0601,0.1324
3.446381135840865,2.0938,0.1366
3.4495500293969754,1.4335,0.0542
3.4527251110951505,1.7749,0.0968
3.455905687144143,1.9682,0.1209
3.4590924849466886,1.5466,0.0683
3.4622855227169707,1.6435,0.0804
3.4654837450001112,2.1042,0.1379
3.468688239919236,1.9659,0.1206
3.4718986666462484,1.5706,0.0713
3.4751146817614127,1.6849,0.0856
3.478337020954757,1.8179,0.1022
3.481564980352248,1.8812,0.1101
3.484799298437947,1.4917,0.0614
3.4880399939583278,2.1086,0.1385
3.491285995944816,1.6351,0.0605
3.4945387729571555,2.1792,0.1123
3.4977968875074676,1.8234,0.0784
3.5010610830987856,1.4672,0.0445
3.5043321087371258,1.6402,0.061
3.5076088856329757,1.8978,0.0855
3.5108917962604047,1.7804,0.0975
3.5141804898151974,1.6798,0.0849
3.517476087728838,1.9989,0.1248
3.5207771338154052,1.7387,0.0923
3.5240847517082465,1.4321,0.054
3.5273989609897027,1.3128,0.0391
3.530718666774697,1.2785,0.0348
3.5340453713596243,1.5328,0.0666
3.5373776049792944,1.8304,0.1037
3.5407165020442175,1.4817,0.0602
3.5440617081705446,1.9365,0.117
3.547412866220678,2.223,0.1528
3.5507711192711042,1.2611,0.0326
3.554134983787659,1.715,0.0893
3.5575056051143275,1.6843,0.0855
3.5608826256761863,1.3112,0.0296
3.5642656851058434,1.7068,0.0673
3.5676551788812505,1.8422,0.0802
3.571051125376401,2.518,0.1445
3.574453923811231,1.9164,0.0873
3.57786283187492,2.1237,0.107
3.581278630435246,2.8487,0.176
3.58470057441646,2.3765,0.1311
3.588128680353649,1.4906,0.0467
3.5915637337010837,2.1422,0.1427
3.5950053703678897,1.7448,0.093
3.5984536092977337,1.6205,0.0775
3.6019084695070283,1.4592,0.0574
3.6053699700852913,2.1961,0.1494
3.6088381301954895,1.5781,0.0722
3.6123129690743956,1.5307,0.0663
3.6157945060329455,2.2668,0.1582
3.6192831508434464,2.1868,0.1482
3.6227777518056703,2.4245,0.1779
3.626279891513442,1.9326,0.1165
3.6297884161544167,1.9217,0.1151
3.633304129974329,1.8226,0.1027
3.6368266608456232,2.1212,0.14
3.640356028615169,1.8109,0.1013
3.6438926489207737,1.7336,0.0916
3.647435751106207,2.3057,0.1631
3.6509857501969694,1.7501,0.0937
3.654543462411532,1.3368,0.0421
3.658107716225026,1.693,0.0866
3.661679328801889,2.1699,0.1461
3.665257522152218,2.2925,0.1614
3.6688431167161255,1.8081,0.1009
3.6724365373508614,2.0089,0.126
3.676036601257925,2.5278,0.1908
3.6796437303259637,1.9423,0.1177
3.6832579453735765,1.6438,0.0804
3.686880077512046,2.2625,0.1577
3.690508934801335,1.8985,0.1122
3.694145349327512,1.4481,0.056
3.697788937147874,1.7623,0.0952
3.7014397195087434,1.7467,0.0933
3.705097717740425,1.8322,0.1039
3.708763773115091,2.3949,0.1742
3.712436679782948,1.9598,0.1199
3.7161172800108275,1.8926,0.1115
3.719805185554961,1.8292,0.1036
3.723500831379539,1.9679,0.1209
3.727203413778456,1.9043,0.1129
3.730913781909693,1.2928,0.0366
3.734631960287017,2.1342,0.1417
3.7383575570302763,1.4951,0.0618
3.742090594362892,1.9168,0.1145
3.745830676433341,1.6911,0.0863
3.7495790801346267,1.9259,0.1156
3.7533349933075306,1.3994,0.0499
3.757098438541149,1.9054,0.1131
3.760869860043509,1.9592,0.1198
3.7646484383765255,1.6254,0.0781
3.768435463537763,1.699,0.0873
3.772229691362196,1.7427,0.0928
3.7760319922144108,1.9541,0.1192
3.779841966024215,1.8161,0.1019
3.7836596360408503,2.0996,0.1373
3.7874854531232187,2.1045,0.138
3.7913190149250906,1.5243,0.0655
3.795160774237213,2.2341,0.1541
3.7990103271880145,2.2044,0.1504
3.802867266522325,1.6562,0.082
3.806732909062526,1.9673,0.1208
3.8106064185076307,1.7774,0.0971
3.814487385263608,1.5363,0.067
3.818377134367274,1.9665,0.1207
3.8222748245602545,2.3473,0.1283
3.826180480185511,1.9975,0.095
3.830094125685602,2.1174,0.1064
3.834016223687754,2.3505,0.1286
3.83794636254778,2.281,0.122
3.8418845670184063,2.2528,0.1193
3.8458313027428224,2.3112,0.1249
3.849785714007078,2.1269,0.1073
3.853749150966388,2.1491,0.1094
3.8577207572228724,2.4361,0.1367
3.8617005580599906,2.1784,0.1122
3.8656890242181365,2.0337,0.0984
3.8696852914064777,2.3243,0.1261
3.8736907240535974,1.5593,0.0699
3.877704457176324,1.4757,0.0594
3.8817265166030923,1.5814,0.0726
3.8857569282696005,1.6531,0.0816
3.88979571821938,1.3939,0.0492
3.8938433644675867,1.7581,0.0947
3.89789989610071,1.7672,0.0958
3.9019653423327556,1.9482,0.1184
3.9060388231093808,1.7752,0.0968
3.9101212734940445,2.2531,0.1565
3.9142122664658383,1.991,0.1238
3.9183118288660745,2.3992,0.1748
3.922420446168705,2.1315,0.1413
3.9265376888467816,2.0517,0.1314
3.930664044539612,1.8805,0.11
3.934799543459369,1.9086,0.1135
3.938943291169316,2.0537,0.1316
3.943096239029828,1.8367,0.1045
3.9472584176372454,1.7324,0.0915
3.9514293923963586,1.6745,0.0843
3.955609657533067,2.1224,0.1402
3.959798309442558,1.5932,0.0741
3.9639967781865555,2.1012,0.1375
3.9682041594295443,1.9536,0.1191
3.9724209518652343,2.3295,0.1661
3.976646715741448,2.0862,0.1357
3.980881479719465,2.3512,0.1688
3.9851257458801865,2.0027,0.1252
3.989379071854148,2.1468,0.1432
3.9936424373259483,1.9533,0.1191
3.9979149248842742,2.4616,0.1826
4.00219584779614,2.0955,0.1368
4.006487622812328,2.3043,0.1629
4.010787653497701,2.6531,0.2065
4.015097885148547,2.0879,0.1359
4.019417390829884,2.3593,0.1698
4.023746441763153,2.4031,0.1752
4.0280853113811865,1.9261,0.1157
4.032433306143541,2.2461,0.1556
4.036790940496178,2.4228,0.1777
4.041158246511092,2.5978,0.1996
4.045535744158183,2.1935,0.1491
4.049922491342548,2.1878,0.1484
4.054318762328621,2.3935,0.174
4.058725079105957,1.8607,0.1075
4.06314147606481,1.7405,0.0925
4.067567494669978,2.2259,0.1531
4.072003413477898,1.875,0.1093
4.07644901810342,2.126,0.1406
4.080904836626045,2.2875,0.1608
4.085370406794968,2.1349,0.1418
4.08984600990709,1.6636,0.0829
4.094331679791609,2.2852,0.1605
4.098826949739506,2.0594,0.1323
4.103332854164862,1.7294,0.0911
4.1078486763150215,1.6695,0.0836
4.112374700973027,2.1968,0.1495
4.116911215291538,2.359,0.1697
4.121457496343227,2.7054,0.213
4.1260143367130615,2.4897,0.1861
4.130581010429478,2.3905,0.1737
4.135158313743735,1.9766,0.122
4.13974602835814,1.8466,0.1057
4.144343933877112,1.8676,0.1084
4.148952320800372,1.3934,0.0491
4.153570967910445,1.7722,0.0965
4.158200424811574,1.8417,0.1051
4.162840212960392,2.1529,0.144
4.16749088458494,2.2935,0.1616
4.172151959172773,2.2018,0.1144
4.176823211704664,1.7894,0.0752
4.181505717718601,1.6001,0.0571
4.186198995469896,1.6363,0.0606
4.190902558710786,2.0883,0.1036
4.195616965884262,2.6748,0.1595
4.200341991612944,3.0463,0.1949
4.205078462290003,2.7005,0.1619
4.209825362999294,2.5141,0.1442
4.214583257578197,2.2966,0.1235
4.21935244952614,2.1072,0.1054
4.224131649610815,1.9592,0.1198
4.228922754592108,2.2161,0.1519
4.233723938988174,3.0016,0.25
4.238536572949695,2.8648,0.2329
4.243360160768596,1.5612,0.0701
4.248194739884982,1.8351,0.1043
4.253040617447255,2.6088,0.2009
4.257896752472363,2.3802,0.1314
4.26276453121691,2.2512,0.1191
4.267643452735256,2.6669,0.1587
4.272533555331424,2.8918,0.1801
4.277434877485206,2.0825,0.1031
4.28234636479368,1.9533,0.1191
4.287269691908046,1.8974,0.1121
4.292204627076191,1.9154,0.1143
4.2971506610622825,2.4924,0.1864
4.302107555535212,2.5779,0.1971
4.307075622643214,2.4937,0.1866
4.312055731388371,2.5524,0.1939
4.31704625924279,1.9011,0.1126
4.3220489086979885,2.301,0.1625
4.327062607872124,2.1001,0.1374
4.332087113672121,2.0069,0.1258
4.337123301765486,1.9862,0.1232
4.342171212942748,2.3263,0.1657
4.347230324967931,2.9042,0.2378
4.35230152186561,2.6318,0.2038
4.357383432338709,2.1669,0.1457
4.362477224343619,2.1553,0.1443
4.367582086844048,2.1669,0.1457
4.3726991954253664,2.3557,0.1693
4.377828023009592,2.4176,0.1771
4.382968896134093,2.1554,0.1443
4.388121283421985,2.2914,0.1613
4.393285511110239,2.5681,0.1959
4.398462196606001,2.2037,0.1503
4.403651096052599,2.7177,0.2145
4.408851673430939,2.1981,0.1496
4.414064839112473,2.3339,0.1666
4.419290056791241,2.3895,0.1736
4.424527951708205,2.7741,0.2216
4.429778570030598,2.5038,0.1878
4.4350416650502815,2.196,0.1494
4.440317281291484,2.3062,0.1632
4.4456051689928255,2.0874,0.1358
4.450906551797597,2.3711,0.1713
4.456220593492838,2.0066,0.1257
4.461547636087651,2.2425,0.1552
4.466887430001936,2.4095,0.176
4.472240319111844,2.5985,0.1997
4.477605455365038,2.5075,0.1883
4.482983779153165,1.9266,0.1157
4.4883753391335635,2.8737,0.234
4.493779582373425,2.8435,0.2303
4.4991965536549845,2.3235,0.1653
4.504626902710159,2.1075,0.1383
4.510069466729527,1.8646,0.108
4.5155258059165755,2.2723,0.1589
4.520994754250369,2.4274,0.1783
4.526477271316959,2.6387,0.2047
4.531972183444049,2.3005,0.1624
4.537479532483622,2.5442,0.1929
4.543000898190379,2.4244,0.1779
4.5485347925762545,2.1397,0.1423
4.5540818761913435,2.8078,0.2258
4.559642196217954,2.4268,0.1782
4.5652151789477635,3.5888,0.3234
4.570801801407254,2.2117,0.1513
