x,axav,err
1.8357418951895363,1.0233,0.004
2.2813233789666927,1.3938,0.067
2.7472707975522312,1.6966,0.1184
3.3352220820388068,2.211,0.2059
3.338191758809648,1.8234,0.14
3.3411670613801343,1.6168,0.1049
3.3441466725401594,1.7407,0.1259
3.3471326044563954,1.8724,0.1483
3.35012320435149,1.486,0.0826
3.3531198232744526,1.8376,0.1424
3.3561211364695667,1.8815,0.1499
3.3591281635954644,1.8585,0.146
3.3621409209285824,1.8803,0.1497
3.3651584123364144,1.8331,0.1417
3.3681816630496537,2.0681,0.1816
3.371210689515935,2.2523,0.2129
3.3742444902999518,2.2198,0.2074
3.377284096250451,2.0403,0.1769
3.3803288429086087,2.0472,0.1781
3.383379766733922,1.8041,0.1367
3.3864358609998715,2.0136,0.1724
3.389497138803848,2.1317,0.1924
3.3925646423162243,1.9203,0.1565
3.3956373594234965,1.6209,0.1056
3.39871530337099,1.6412,0.109
3.401799522087486,1.7581,0.1289
3.404888652523075,2.1924,0.2028
3.407984090726735,2.0818,0.1839
3.4110844687457327,1.5717,0.0972
3.414190840371183,2.0535,0.1791
3.4173032229416904,2.0012,0.1702
3.420420587865625,2.1283,0.1919
3.423543994789962,2.1691,0.1988
3.4266727613557495,2.2049,0.2049
3.429807953057395,2.0735,0.1825
3.432948535797855,1.5234,0.089
3.4360945234351647,1.935,0.159
3.4392469874177087,2.7698,0.3009
3.4424048880412084,1.992,0.1687
3.4455685931337405,2.1941,0.203
3.4487381187136292,2.3171,0.224
3.4519134808581957,2.0388,0.1766
3.4550946957040267,2.0077,0.1713
3.458281779447244,2.0539,0.1792
3.4614751054295168,2.1412,0.194
3.464673618709699,2.0888,0.1851
3.4678784069213644,2.2313,0.2094
3.4710894884879533,2.3751,0.2338
3.474305802691087,2.0035,0.1706
3.4775288037119148,1.997,0.1695
3.480757428957321,2.2729,0.2164
3.4839920548477163,2.1282,0.1918
3.48723269812764,2.4894,0.2532
3.4904793756039925,2.1232,0.16
3.4937321041463187,2.0994,0.1566
3.4969909006871123,2.1525,0.1642
3.5002557822220925,2.2429,0.1771
3.503527131625111,2.2777,0.182
3.5068042350747186,2.5755,0.2245
3.5100878420759067,2.5426,0.2623
3.5133768683225215,2.0994,0.1869
3.5166731698186253,2.1263,0.1915
3.5199745546273,1.7457,0.1268
3.523282513764713,1.7997,0.136
3.526597066826336,2.1304,0.1922
3.529917490792656,2.1894,0.2022
3.533244173260044,1.979,0.1665
3.536577131939694,2.1301,0.1922
3.539916758062876,2.3967,0.2375
3.543262323274754,2.075,0.1828
3.5466142182371043,2.3258,0.2254
3.5499724609305985,2.0919,0.1857
3.55333706940408,2.1276,0.1917
3.5567076847704087,2.2542,0.2133
3.5600854562291455,2.4513,0.2068
3.5634692710221696,2.3691,0.195
3.566859145319097,2.582,0.2254
3.5702558551112342,3.0431,0.2911
3.573659040424087,2.7338,0.247
3.5770687197928197,3.3097,0.329
3.580484529761474,2.975,0.2814
3.58390686960756,2.7078,0.2433
3.5873357580733796,2.0605,0.1511
3.5907715982334247,1.9811,0.1668
3.5942140261877014,2.2491,0.2124
3.597662675164535,2.0598,0.1802
3.6011179484559737,2.4045,0.2388
3.604579865166772,2.2104,0.2058
3.608048444475222,2.6501,0.2806
3.611523705633503,2.7991,0.3059
3.6150060574327583,2.0891,0.1852
3.6184947410966593,2.6146,0.2745
3.6219901648160255,2.5446,0.2626
3.625493131597419,2.2658,0.2152
3.629001703188385,2.3463,0.2289
3.632518251940488,2.7038,0.2897
3.6360416224638032,2.261,0.2144
3.639571439852067,2.5907,0.2705
3.6431085128363256,2.5479,0.2632
3.646652071117168,2.1938,0.203
3.650202926651816,2.1741,0.1996
3.6537607040776137,2.1986,0.2038
3.6573258222909586,2.2337,0.2098
3.660897904551886,2.5121,0.2571
3.664476971285543,2.202,0.2044
3.668063042997029,1.8968,0.1525
3.671656542038689,2.2938,0.22
3.6752570888864287,2.4706,0.2501
3.6788651076405583,2.3746,0.2337
3.6824802173770133,2.6903,0.2874
3.6861024390206385,2.458,0.2479
3.689732605043698,2.1886,0.2021
3.6933691152065595,1.9781,0.1663
3.6970132078872715,2.1947,0.2031
3.7006644986173693,2.3902,0.2364
3.704323826640672,2.4369,0.2443
3.7079899889758505,2.1168,0.1899
3.7116638258582415,2.2113,0.206
3.715344949957425,2.4298,0.2431
3.7190333829767015,2.3359,0.2272
3.7227295597274943,2.7406,0.296
3.726432676864453,2.4593,0.2481
3.7301435832217966,2.1696,0.1989
3.7338623033318448,2.3555,0.2305
3.737588861830067,1.6972,0.1185
3.741322449139787,2.1181,0.1901
3.745063503088237,2.5364,0.2612
3.7488128837556727,2.4757,0.2509
3.7525689400130156,2.182,0.201
3.7563333714701,2.3133,0.2233
3.76010536317428,2.2502,0.2126
3.7638845157193486,2.3721,0.2333
3.7676721186083943,2.4734,0.2505
3.7714669282104207,2.2706,0.216
3.7752702393295197,2.3442,0.2286
3.779080803419937,1.8078,0.1373
3.7828990676582763,2.5989,0.2719
3.786725910096381,2.1887,0.2021
3.7905600747573684,2.5146,0.2575
3.794402869840676,2.2939,0.22
3.7982526044307923,2.8781,0.3193
3.802110589524648,2.491,0.2535
3.8059768516013683,2.1466,0.195
3.8098509846738198,2.4978,0.2547
3.813733012802334,2.2886,0.2191
3.817623394491812,2.3981,0.2377
3.8215217214279327,2.3042,0.1858
3.8254280179751996,2.2085,0.1722
3.8293423085978313,2.3076,0.1863
3.8332650557732086,2.1596,0.1652
3.8371962868622385,2.9577,0.2789
3.841135149917847,2.6743,0.2385
3.845082988964065,3.0308,0.2893
3.84903850984914,2.2242,0.1744
3.853002177376369,2.6145,0.23
3.8569749034331853,2.8948,0.2699
3.8609549417607854,2.4996,0.2136
3.8649445381724887,2.7123,0.2439
3.8689419420583997,2.9863,0.283
3.8729476233111186,2.6975,0.2886
3.8769620556207594,2.6436,0.2795
3.880984818736839,2.2753,0.2168
3.885016388435503,2.6949,0.2882
3.889056342838955,2.8538,0.3152
3.8931047081317094,2.5244,0.2592
3.897161963241201,2.6013,0.2723
3.9012281374055457,2.4737,0.2506
3.905302350937539,2.3908,0.2365
3.90938553858217,2.6759,0.285
3.9134777299462224,2.4941,0.254
3.9175780399892766,2.5742,0.2677
3.921687867865341,2.611,0.2739
3.925806327821316,2.5809,0.2688
3.9299329868031423,2.6543,0.2813
3.934068791736804,2.3058,0.222
3.938213772984159,2.4968,0.2545
3.9423679610416253,2.4871,0.2529
3.9465304581922394,2.219,0.2073
3.950702684780748,2.5657,0.2662
3.9548837423651655,2.6772,0.2852
3.959073659012918,2.8196,0.3094
3.9632729310313874,2.5129,0.2572
3.9674815897106464,2.7512,0.2978
3.971698726253296,2.5612,0.2655
3.9759253084519495,2.7439,0.2965
3.980161367998273,2.5956,0.2713
3.9844064635992105,2.3769,0.2341
3.9886610983357405,2.6823,0.286
3.9929248291658497,2.1705,0.199
3.997198637629672,2.1311,0.1923
4.001480650417673,2.2078,0.2054
4.005773281929317,2.4801,0.2517
4.0100744144018075,2.4894,0.2533
4.014385033478002,2.3117,0.223
4.0187058925190255,2.4326,0.2436
4.023035821870795,2.4398,0.2448
4.027375816876185,2.6997,0.289
4.031724701415423,2.5002,0.2551
4.036083473705532,2.4249,0.2423
4.040451924160078,3.2228,0.3779
4.044830572613894,2.3678,0.2326
4.049218477347404,2.607,0.2732
4.053615422869435,2.7581,0.2989
4.058023400152672,2.5508,0.2637
4.062440236745421,2.2039,0.2047
4.066867437936195,2.9172,0.326
4.071304299081341,2.7863,0.3037
4.075751346900412,2.6705,0.284
4.080207872204583,2.526,0.2595
4.084674899780431,2.3342,0.2269
4.089151469950229,2.3326,0.2266
4.093637863015323,2.7353,0.2951
4.09813461186387,2.443,0.2454
4.102641752309464,2.6806,0.2858
4.1071588176029525,2.2438,0.2115
4.111685588644228,3.116,0.3598
4.116223106626459,2.7728,0.3014
4.120770903610523,2.8477,0.3142
4.125328507356992,2.5569,0.2647
4.129896457909206,2.504,0.2557
4.134475554676609,2.4409,0.245
4.139064051173044,2.4204,0.2415
4.143662999587355,2.4483,0.2463
4.148272692072418,2.6853,0.2866
4.15289265225071,2.487,0.2528
4.1575229144660835,2.5457,0.2628
4.162164287641369,2.735,0.295
4.166815776746788,2.8602,0.3163
4.171478192763969,2.5648,0.2229
4.176151314274677,2.4033,0.1999
4.180834657245186,2.7643,0.2513
4.185529299419349,2.4269,0.2033
4.190234234999257,2.871,0.2665
4.194949760078691,3.2757,0.3242
4.199676173264889,3.1065,0.3001
4.204414302518087,3.1891,0.3119
4.209162079066474,2.7904,0.2551
4.213921648866193,2.9035,0.2712
4.218691729552074,2.9785,0.2819
4.223472355958338,2.6663,0.2833
4.228264362291838,2.9766,0.3361
4.23306752213378,2.901,0.3232
4.237881339208329,2.7772,0.3022
4.242706117231033,2.2861,0.2187
4.247542162522284,2.8077,0.3074
4.252389245119381,2.7019,0.2894
4.2572471327802095,2.721,0.2452
4.262115861652337,2.6725,0.2383
4.2669965532817065,3.235,0.3184
4.271888163881341,2.8147,0.2585
4.276790184998682,2.5959,0.2273
4.281704015612184,2.6003,0.2721
4.286628876922549,2.7704,0.301
4.291564806091657,2.8944,0.3221
4.296512115524161,2.7863,0.3037
4.301470844622935,2.3854,0.2356
4.3064407566244824,2.7608,0.2994
4.311421889377874,3.0568,0.3497
4.31641428090318,2.6678,0.2836
4.321418247666469,3.2241,0.3782
4.326433551051201,2.8403,0.3129
4.331459950034076,2.9748,0.3358
4.336497481383471,2.9096,0.3247
4.341547024647543,2.8351,0.312
4.346608059762048,3.2302,0.3792
4.351680343793107,2.7962,0.3054
4.356763631347027,2.8573,0.3158
4.361859375589032,3.0002,0.3401
4.366965917242025,2.9353,0.3291
4.37208499930551,2.568,0.2666
4.377214954896182,2.9275,0.3277
4.382357249201795,2.716,0.2918
4.38751163991695,2.6866,0.2868
4.392677594719902,2.8262,0.3105
4.397855728885659,2.7265,0.2936
4.403046374422611,3.1633,0.3678
4.408248707998667,2.8459,0.3139
4.413463059293917,2.7442,0.2966
4.418690924687468,3.0328,0.3457
4.423930023330348,3.0061,0.3411
4.429182729683347,2.7286,0.2939
4.434446752269479,2.8824,0.3201
4.439724477056635,2.8325,0.3116
4.445014190704604,3.0007,0.3402
4.450317409623406,2.8088,0.3076
4.455632706238835,2.8719,0.3183
4.460961604436495,2.8994,0.323
4.466302967283294,2.7849,0.3035
4.471657732417362,3.6556,0.4515
4.477024755544038,2.9873,0.3379
4.482404677489499,2.9943,0.3391
4.487798145038783,3.2996,0.391
4.493204306800193,2.801,0.3062
4.498623207617557,3.2797,0.3876
4.504055194838752,2.8998,0.323
4.509500315925713,2.8795,0.3196
4.514957707296479,3.2005,0.3742
4.520428932716814,3.0061,0.3411
4.52591282381883,2.6539,0.2812
4.531410036483498,2.9993,0.34
4.536919699150688,3.013,0.3423
4.542442468867057,3.0303,0.3452
4.547978700650784,3.217,0.377
4.553527516874156,3.3407,0.398
4.559090508887625,2.984,0.3373
4.564665247114046,2.6541,0.2813
4.570253324079622,3.4597,0.4182
4.575855723711004,2.97,0.335
4.581470937171411,3.0629,0.3508
4.587099008237506,3.2509,0.3827
4.592740609513738,3.2614,0.3845
4.598395789823648,2.9633,0.3338
4.604064914092019,2.9178,0.3261
4.609747717308531,3.1091,0.3586
4.6154432967271335,3.2856,0.3886
4.621153286132182,3.1247,0.3613
4.626877102244889,2.9336,0.3288
4.632614155730263,3.6494,0.4505
4.638365454091292,3.0411,0.3471
4.64413040767311,2.9074,0.3243
4.649909387245756,3.595,0.4412
4.65570309001421,3.1515,0.3658
4.6615102770988655,3.133,0.3627
4.667331969205798,3.3105,0.3929
4.673166919072553,3.3429,0.3984
4.679016802772513,3.1757,0.37
4.6848810235790115,2.9734,0.3355
4.690759306362584,2.9968,0.3395
4.69665203035134,3.1461,0.3649
4.702559578325115,3.0789,0.3535
4.708482336647943,3.1058,0.3581
4.7144187081641835,3.4549,0.4174
4.720370067521918,3.0739,0.3526
4.726335805821851,3.5022,0.4255
4.732316642543971,3.1158,0.3598
4.738312300523806,3.3915,0.4066
4.7443231702993405,3.1189,0.3603
4.75034863732198,3.1353,0.3631
4.756389428942231,3.0303,0.3452
4.762445265725668,3.0533,0.3491
4.768516203921149,3.0696,0.3519
4.774602300058275,3.1618,0.3676
4.780703951517101,3.0261,0.3445
4.786819852250175,3.4354,0.4141
4.792951763348304,3.4358,0.4142
4.799099747733708,3.3003,0.3911
4.805263180506527,3.2751,0.3869
4.811441774976725,3.0503,0.3486
4.817635587042889,3.5797,0.4386
4.8238460598480435,3.1938,0.373
4.830071174761426,3.3471,0.3991
4.836313422917508,3.3966,0.4075
4.842570428806009,3.568,0.4366
4.848843996081553,3.2306,0.3793
4.855133488045252,3.2659,0.3853
4.86143931754697,3.7534,0.4682
4.86776119524238,3.7569,0.4688
4.874099182443358,3.4072,0.4093
4.880454050630894,2.8697,0.3179
4.886824088030444,2.8369,0.3123
4.893211132473448,3.6901,0.4574
4.899614894409723,3.084,0.3544
4.906035080901237,3.0127,0.3422
4.9124721147887955,3.1673,0.3685
4.918925341382203,3.6381,0.4486
4.925395544727803,3.8101,0.4778
4.931882429458043,2.923,0.327
4.938386423541762,3.5629,0.4358
4.9449068660284095,3.0852,0.3546
4.95144528058628,3.2459,0.3819
4.958000276311056,3.1727,0.3694
4.9645722835022195,3.3743,0.4037
4.971161736681157,3.4484,0.4163
4.97776833618448,2.8715,0.3182
4.984392148992694,3.1399,0.3639
4.991033984823906,3.6318,0.4475
4.997692800750435,3.376,0.404
5.004369408206709,3.6829,0.4562
5.011063504413782,4.0696,0.5219
5.0177755333280585,3.9404,0.5
5.024505190916085,3.7829,0.4732
