x,axav,err
1.835724420138153,1.009,0.0014
2.2752853715897854,1.5038,0.0762
2.734461711427954,1.5748,0.0869
3.1878950852665926,2.3137,0.1987
3.1910859966347287,2.7378,0.2628
3.194281173660933,2.4896,0.2253
3.197478489910786,2.3425,0.203
3.2006794655313753,2.7712,0.2678
3.203884409188654,2.3426,0.203
3.2070911797525943,2.7029,0.2575
3.210301611769947,2.5168,0.2294
3.213516323464401,2.4969,0.2264
3.216733779353732,2.366,0.2066
3.2199536675801945,2.3125,0.1985
3.2231769122297402,2.3379,0.2023
3.2264044447923097,2.5892,0.2403
3.2296350282202018,2.249,0.1889
3.2328677269842987,2.5983,0.2417
3.236103782751578,2.2891,0.1949
3.239344447145419,2.7372,0.2627
3.2425869082118317,2.3848,0.2094
3.2458327271376524,2.4155,0.2141
3.2490831630251087,3.1425,0.324
3.252335386928812,2.6016,0.2422
3.2555909693782006,2.5015,0.2271
3.2588508604949302,2.5184,0.2296
3.2621137980270665,2.5211,0.23
3.2653791451091716,2.4774,0.2234
3.268647851807878,2.2444,0.1882
3.2719208758033673,2.5908,0.2406
3.2751969446204656,2.5324,0.2317
3.278475416196578,2.5012,0.227
3.281757248155711,2.565,0.2367
3.285043084184386,2.6329,0.2469
3.2883313173118514,2.3541,0.2048
3.291623233769732,2.3825,0.2091
3.2949188359032924,2.6668,0.2521
3.2982184502445673,2.2433,0.188
3.3015198071419314,2.7259,0.261
3.3048248501821846,2.6073,0.2431
3.3081335816488404,2.5064,0.2278
3.3114463306175166,2.557,0.2355
3.314761136570865,2.8038,0.2728
3.3180789762640854,2.2863,0.1945
3.3214014918299366,2.1439,0.173
3.3247260559689034,2.5863,0.2399
3.328054311433198,2.2763,0.193
3.33138692189828,2.4178,0.2144
3.334721573613722,2.5137,0.2289
3.338059587088321,2.7266,0.2611
3.3414019606808263,2.6018,0.2422
3.344747700278818,2.6591,0.2509
3.3480958037586515,2.4873,0.2249
3.3514472694206696,2.5424,0.2332
3.354803438984185,2.5742,0.2381
3.3581623040175623,2.5036,0.2274
3.3615235237497587,2.4547,0.22
3.3648884418562908,2.6448,0.2487
3.368258074670892,2.278,0.1933
3.3716297199595826,2.53,0.2314
3.3750047274000106,2.5098,0.2283
3.3783841173488574,2.4655,0.2216
3.3817658508532866,2.618,0.2447
3.385150946188656,2.6206,0.2451
3.3885404297939696,2.5381,0.2326
3.3919332790223944,2.5541,0.235
3.395328806556379,2.6131,0.2439
3.3987273523227715,2.6704,0.2526
3.4021306387556436,2.5426,0.2333
3.4055369457028157,2.3328,0.2016
3.4089462708259872,2.6046,0.2427
3.4123586117572215,2.6825,0.2544
3.415775009255985,2.5122,0.2287
3.419194421916068,2.375,0.2079
3.4226171964052474,2.632,0.2468
3.4260440319712337,2.8513,0.28
