x,axav,err
1.837413403822279,0.9548,0.0074
2.281152777006352,1.4332,0.0709
2.7499063885041393,1.6198,0.1015
3.194281173660933,2.0002,0.1638
3.197478489910786,1.7865,0.1288
3.2006794655313753,1.9319,0.1526
3.203884409188654,2.0776,0.1765
3.2070911797525943,1.8609,0.141
3.210301611769947,1.9998,0.1637
3.213516323464401,1.9984,0.1635
3.216733779353732,2.0867,0.178
3.2199536675801945,2.0559,0.1729
3.2231769122297402,1.9146,0.1498
3.2264044447923097,2.1156,0.1827
3.2296350282202018,2.1658,0.1909
3.2328677269842987,2.1042,0.1808
3.236103782751578,1.9315,0.1525
3.239344447145419,2.0048,0.1645
3.2425869082118317,2.0558,0.1729
3.2458327271376524,2.0599,0.1736
3.2490831630251087,1.9306,0.1524
3.252335386928812,1.9831,0.161
3.2555909693782006,2.1731,0.1921
3.2588508604949302,2.0329,0.1691
3.2621137980270665,2.1095,0.1817
3.2653791451091716,1.921,0.1508
3.268647851807878,1.9272,0.1518
3.2719208758033673,2.0028,0.1642
3.2751969446204656,1.9984,0.1635
3.278475416196578,2.0664,0.1746
3.281757248155711,2.0007,0.1639
3.285043084184386,2.0866,0.1779
3.2883313173118514,2.1353,0.1859
3.291623233769732,2.0462,0.1713
3.2949188359032924,2.0776,0.1765
3.2982184502445673,1.9639,0.1579
3.3015198071419314,1.9037,0.148
3.3048248501821846,2.0793,0.1767
3.3081335816488404,2.0763,0.1762
3.3114463306175166,2.093,0.179
3.314761136570865,2.0543,0.1726
3.3180789762640854,1.9661,0.1582
3.3214014918299366,2.0545,0.1727
3.3247260559689034,2.0139,0.166
3.328054311433198,2.1683,0.1913
3.33138692189828,2.1325,0.1855
3.334721573613722,2.038,0.17
3.338059587088321,2.0292,0.1685
3.3414019606808263,2.0479,0.1716
3.344747700278818,2.1235,0.184
3.3480958037586515,2.1471,0.1878
3.3514472694206696,2.1284,0.1848
3.354803438984185,2.0307,0.1688
3.3581623040175623,2.0162,0.1664
3.3615235237497587,2.1272,0.1846
3.3648884418562908,2.1346,0.1858
3.368258074670892,1.9925,0.1625
3.3716297199595826,2.1457,0.1876
3.3750047274000106,2.0344,0.1694
3.3783841173488574,2.1483,0.188
3.3817658508532866,2.2873,0.2108
3.385150946188656,2.1011,0.1803
3.3885404297939696,2.1319,0.1854
3.3919332790223944,2.1589,0.1898
3.395328806556379,2.2402,0.2031
3.3987273523227715,2.0814,0.1771
3.4021306387556436,2.1061,0.1811
3.4055369457028157,2.0566,0.173
3.4089462708259872,2.1032,0.1806
3.4123586117572215,2.2029,0.197
3.415775009255985,2.0421,0.1706
3.419194421916068,2.1414,0.1869
3.4226171964052474,2.185,0.1941
3.4260440319712337,2.1616,0.1902
3.4294749324186276,2.2328,0.2019
3.43290779424958,2.1702,0.1916
3.436344368191458,2.0612,0.1738
3.4397846558916694,2.2237,0.2004
3.443229365645954,2.2161,0.1991
3.4466760250478097,2.1827,0.1937
3.450126044065092,2.3887,0.2274
3.453580488519829,2.1036,0.1807
3.4570379395602076,2.1985,0.1963
3.460498394458324,2.1471,0.1878
3.4639632808515,2.1876,0.1945
3.467430454650811,2.0896,0.1784
3.4709017039100574,2.2301,0.2014
3.474377032255046,2.0552,0.1728
3.477855722358871,2.125,0.1842
3.481337412306267,2.2378,0.2027
3.484822099183112,2.1544,0.189
3.488311593262741,2.1601,0.19
3.4918040856100165,2.2205,0.1605
3.4952992091354527,2.2578,0.1654
3.498798417938676,2.3291,0.1747
3.5023017155358493,2.2657,0.1664
3.5058076402720313,2.5465,0.2033
3.509316920893815,2.2364,0.1625
3.512830659747042,2.3082,0.2142
3.5163470200196763,2.2505,0.2048
3.51986710401664,2.1584,0.1897
3.5233916529013523,2.1938,0.1955
3.526919560171864,2.1884,0.1946
3.530450081873529,2.2295,0.2013
3.5339843290866524,2.2197,0.1997
3.5375226758989253,2.2428,0.2035
3.541064751979331,2.3607,0.2228
3.5446090606621703,2.2863,0.2106
3.548157470010398,2.2722,0.2083
3.5517103592829393,2.2493,0.2046
3.555265473851642,2.2983,0.2126
3.5588243155126422,2.3938,0.2282
3.562388019896627,2.1486,0.151
3.565954699971721,2.9103,0.2511
3.569524352163713,2.6619,0.2185
3.5730973533501165,2.6861,0.2217
3.576675227168823,3.2579,0.2968
3.5802564533467782,2.3583,0.1786
3.583840264932039,2.3526,0.1778
3.5874278065375576,2.231,0.1618
3.5910202319503366,2.3123,0.2149
3.5946144682601573,2.2034,0.1971
3.5982128198487886,2.2451,0.2039
3.601815676444886,2.2893,0.2111
3.60542110645268,2.2208,0.1999
3.6090302681816775,2.2271,0.2009
3.612644329225942,2.2598,0.2063
3.6162609588949564,2.3515,0.2213
3.6198809318964322,2.2934,0.2118
3.6235046378512816,2.2272,0.201
3.627132861569274,2.3675,0.2239
3.6307648226548843,2.2101,0.1982
3.634399340760465,2.2324,0.2018
3.638037592715692,2.3312,0.218
3.6416799743173383,2.3011,0.2131
3.6453256964341256,2.2526,0.2051
3.648974360396447,2.3515,0.2213
3.6526279500055563,2.2619,0.2066
3.656284480855477,2.2408,0.2032
3.6599443478344336,2.3247,0.2169
3.6636091490128773,2.4064,0.2303
3.66727728878098,2.3161,0.2155
3.6709483635257674,2.4453,0.2367
3.6746231736359194,2.311,0.2147
3.6783025259091504,2.2656,0.2072
3.681985617463145,2.3158,0.2155
3.685671234098511,2.3422,0.2198
3.6893609914197127,2.3738,0.225
3.693054485665082,2.3392,0.2193
3.696751717082378,2.3052,0.2137
3.700452277804509,2.4487,0.2372
3.704157392317367,2.3447,0.2202
3.707866246254224,2.3177,0.2158
3.7115780186795466,2.4023,0.2296
3.7152931161777594,2.2579,0.206
3.7190131851806196,2.3544,0.2218
3.722736168089681,2.4699,0.2407
3.726462473871009,2.3671,0.2239
3.730194173483702,2.3674,0.2239
3.7339287838536652,2.4446,0.2366
3.737666716347119,2.4379,0.2355
3.7414079684474273,2.4727,0.2412
3.745154209655841,2.4287,0.2339
3.748903353188538,2.3491,0.2209
3.7526562333116917,2.4444,0.2365
3.7564136909743007,2.3411,0.2196
3.7601748883526858,2.4208,0.2327
3.763938558650178,2.3913,0.2278
3.7677063863339373,2.4813,0.2426
3.7714787976472683,2.3234,0.2167
3.7752553726995632,2.4258,0.2335
3.7790344113627707,2.4019,0.2296
3.78281718509219,2.3967,0.2287
3.7866049755398437,2.3909,0.2278
3.7903956492231337,2.5151,0.2481
3.7941896296952975,2.4496,0.2374
3.797988633572501,2.4109,0.231
3.801790514454243,2.396,0.2286
3.805596129987437,2.4658,0.24
3.8094067771691478,2.4424,0.2362
3.813221163298179,2.3876,0.2272
3.817037985261468,2.4753,0.2416
3.820859410148616,2.4623,0.1922
3.8246850066960185,2.4318,0.1882
3.828514776970835,2.521,0.2
3.832346972211902,2.5086,0.1983
3.836182899675174,2.7392,0.2286
3.840024316560232,2.713,0.2252
3.843868590737512,2.969,0.2589
3.847716157470636,2.9227,0.2528
3.851568781826485,2.6223,0.2133
3.8554255850625494,2.6672,0.2192
3.8592847935854393,2.5162,0.1993
3.863148177698383,2.8373,0.2416
3.867015739268258,2.9739,0.2595
3.8708865870442213,2.5931,0.2609
3.874761612385405,2.5231,0.2494
3.8786412654421487,2.5757,0.258
3.8825251014616837,2.6406,0.2687
3.886411321665138,2.4994,0.2455
3.89030172116447,2.4224,0.2329
3.894197205577518,2.6209,0.2654
3.8980955177938794,2.545,0.253
3.9019975588699345,2.4531,0.238
3.905904237084427,2.5173,0.2485
3.909815556819945,2.6892,0.2766
3.9137292400005186,2.4872,0.2435
3.917647106899111,2.5994,0.2619
3.92156961742457,2.522,0.2492
3.9254963166627643,2.5099,0.2472
3.9294253655346734,2.472,0.241
3.9333590599259245,2.5723,0.2575
3.937297404108963,2.5464,0.2532
3.9412385506285936,2.5744,0.2578
3.9451838841889333,2.5043,0.2463
3.949134335806267,2.601,0.2622
3.9530871181842837,2.5146,0.248
3.957044554799892,2.5339,0.2512
3.9610066498347103,2.641,0.2687
3.964972938941338,2.595,0.2612
3.9689415456269805,2.5049,0.2464
3.9729148119472915,2.5502,0.2539
3.9768927420212195,2.5737,0.2577
3.980874867672673,2.5256,0.2498
3.9848597704643915,2.5622,0.2558
3.9888483914760484,2.6315,0.2672
3.992842629597038,2.7274,0.2829
3.996839161991994,2.6164,0.2647
4.000840602107193,2.6031,0.2625
4.004846477391152,2.5407,0.2523
4.008855114082861,2.6733,0.274
4.012867944391987,2.5804,0.2588
4.016885931138121,2.5807,0.2589
4.020908117488719,2.5775,0.2583
4.024933538891706,2.5668,0.2566
4.028962190572598,2.645,0.2694
4.032996733764224,2.6729,0.2739
4.037034751089825,2.6224,0.2657
4.041075752454598,2.6577,0.2715
4.045120950621325,2.7481,0.2863
4.049171323755101,2.6917,0.277
4.053224920163224,2.6017,0.2623
4.0572822254234175,2.6175,0.2649
4.0613447121498165,2.5833,0.2593
4.065411155662509,2.6967,0.2778
4.069480814962651,2.7262,0.2827
4.073553932162979,2.6644,0.2725
4.077632733415157,2.694,0.2774
4.081715738811266,2.7142,0.2807
4.085801954033919,2.7185,0.2814
4.089891373791014,2.7305,0.2834
4.093986740041229,2.7651,0.289
4.098085311110762,2.6894,0.2767
4.102187081602385,2.7117,0.2803
4.106294558654586,2.7157,0.281
4.110405486023405,2.7172,0.2812
4.114519607449424,2.584,0.2594
4.118639445094311,2.7524,0.287
4.12276348888638,2.7251,0.2825
4.126890724159514,2.717,0.2812
4.131021145264516,2.742,0.2853
4.135158058940834,2.7126,0.2804
4.13929892621894,2.7124,0.2804
4.143442210999428,2.8651,0.3054
4.147589440902772,2.8667,0.3057
4.151742669507461,2.8611,0.3048
4.1558985621561355,2.7882,0.2928
4.160058657138105,2.8308,0.2998
4.1642242466821235,2.7571,0.2877
4.168392490704191,2.6975,0.278
4.1725649366798985,2.8052,0.2373
4.176743144495416,2.6391,0.2155
4.180925560821068,2.8606,0.2446
4.185110358819263,2.6845,0.2215
4.189299881291798,2.7985,0.2364
4.193494655531483,3.1329,0.2804
4.197693375044512,3.5491,0.3351
4.201895512098014,3.1348,0.2807
4.2061015891949936,2.8642,0.2451
4.210312925465408,3.2595,0.2971
