x,axav,err
0.8121626581547451,0.2706,0.0724
1.8338565100357453,1.0182,0.0016
2.2760485635791063,1.4336,0.0377
2.7489504983914,1.7118,0.0619
3.1878950852665926,2.0837,0.0943
3.1910859966347287,2.0303,0.0896
3.194281173660933,2.1023,0.0959
3.197478489910786,2.0993,0.0956
3.2006794655313753,2.1387,0.0991
3.203884409188654,2.1315,0.0984
3.2070911797525943,2.0544,0.0917
3.210301611769947,1.9573,0.0833
3.213516323464401,2.0422,0.0907
3.216733779353732,2.1863,0.1032
3.2199536675801945,2.0685,0.093
3.2231769122297402,2.1523,0.1003
3.2264044447923097,2.0651,0.0927
3.2296350282202018,2.0952,0.0953
3.2328677269842987,2.0745,0.0935
3.236103782751578,2.0282,0.0895
3.239344447145419,2.1392,0.0991
3.2425869082118317,2.1744,0.1022
3.2458327271376524,2.1319,0.0985
3.2490831630251087,2.1783,0.1025
3.252335386928812,2.1319,0.0985
3.2555909693782006,2.1864,0.1032
3.2588508604949302,2.1165,0.0971
3.2621137980270665,2.196,0.1041
3.2653791451091716,1.993,0.0864
3.268647851807878,2.0635,0.0925
3.2719208758033673,1.9646,0.0839
3.2751969446204656,2.0775,0.0938
3.278475416196578,2.0554,0.0918
3.281757248155711,2.0735,0.0934
3.285043084184386,2.1409,0.0993
3.2883313173118514,2.0659,0.0927
3.291623233769732,2.0928,0.0951
3.2949188359032924,2.1385,0.0991
3.2982184502445673,2.0675,0.0929
3.3015198071419314,2.1571,0.1007
3.3048248501821846,2.1471,0.0998
3.3081335816488404,2.1197,0.0974
3.3114463306175166,2.0292,0.0896
3.314761136570865,2.107,0.0963
3.3180789762640854,2.1934,0.1038
3.3214014918299366,2.1032,0.096
3.3247260559689034,2.1254,0.0979
3.328054311433198,2.2239,0.1065
3.33138692189828,2.211,0.1054
3.334721573613722,2.1473,0.0998
3.338059587088321,2.1457,0.0997
3.3414019606808263,2.0245,0.0891
3.344747700278818,2.0962,0.0954
3.3480958037586515,2.1578,0.1007
3.3514472694206696,2.1601,0.1009
3.354803438984185,2.1528,0.1003
3.3581623040175623,2.1813,0.1028
3.3615235237497587,2.178,0.1025
3.3648884418562908,2.1867,0.1032
3.368258074670892,2.1517,0.1002
3.3716297199595826,2.0999,0.0957
3.3750047274000106,2.1913,0.1037
3.3783841173488574,2.2547,0.1092
3.3817658508532866,2.1983,0.1043
3.385150946188656,2.1629,0.1012
3.3885404297939696,2.1822,0.1029
3.3919332790223944,2.2551,0.1092
3.395328806556379,2.1323,0.0985
3.3987273523227715,2.1183,0.0973
3.4021306387556436,2.0957,0.0953
3.4055369457028157,2.1,0.0957
3.4089462708259872,2.1957,0.104
3.4123586117572215,2.1644,0.1013
3.415775009255985,2.2719,0.1107
3.419194421916068,2.2134,0.1056
3.4226171964052474,2.2696,0.1105
3.4260440319712337,2.1774,0.1024
3.4294749324186276,2.2565,0.1093
3.43290779424958,2.2279,0.1068
3.436344368191458,2.2009,0.1045
3.4397846558916694,2.2273,0.1068
3.443229365645954,2.2484,0.1086
3.4466760250478097,2.1444,0.0996
3.450126044065092,2.2169,0.1059
3.453580488519829,2.2971,0.1129
3.4570379395602076,2.2528,0.109
3.460498394458324,2.2239,0.1065
3.4639632808515,2.2021,0.1046
3.467430454650811,2.2191,0.1061
3.4709017039100574,2.2799,0.1114
3.474377032255046,2.2863,0.1119
3.477855722358871,2.2022,0.1046
3.481337412306267,2.2631,0.1099
3.484822099183112,2.2042,0.1048
3.488311593262741,2.2613,0.1097
3.4918040856100165,2.2446,0.0838
3.4952992091354527,2.2385,0.0834
3.498798417938676,2.3186,0.0888
3.5023017155358493,2.3826,0.0931
3.5058076402720313,2.5227,0.1026
3.509316920893815,2.3565,0.0914
3.512830659747042,2.3313,0.1158
3.5163470200196763,2.2561,0.1093
3.51986710401664,2.2828,0.1116
3.5233916529013523,2.2747,0.1109
3.526919560171864,2.3564,0.118
3.530450081873529,2.2326,0.1072
3.5339843290866524,2.3696,0.1192
3.5375226758989253,2.3444,0.117
3.541064751979331,2.3617,0.1185
3.5446090606621703,2.3107,0.114
3.548157470010398,2.2418,0.108
3.5517103592829393,2.3182,0.1147
3.555265473851642,2.353,0.1177
3.5588243155126422,2.3923,0.1211
3.562388019896627,2.5318,0.1032
3.565954699971721,2.8656,0.1256
3.569524352163713,2.6132,0.1086
3.5730973533501165,2.6111,0.1085
3.576675227168823,2.9814,0.1335
3.5802564533467782,2.4128,0.0952
3.583840264932039,2.3165,0.0887
3.5874278065375576,2.3226,0.0891
3.5910202319503366,2.4063,0.1224
3.5946144682601573,2.3612,0.1184
3.5982128198487886,2.3551,0.1179
3.601815676444886,2.3511,0.1176
3.60542110645268,2.3309,0.1158
3.6090302681816775,2.3307,0.1158
3.612644329225942,2.337,0.1163
3.6162609588949564,2.2896,0.1122
3.6198809318964322,2.3134,0.1143
3.6235046378512816,2.3635,0.1186
3.627132861569274,2.3517,0.1176
3.6307648226548843,2.3816,0.1202
3.634399340760465,2.361,0.1184
3.638037592715692,2.3603,0.1184
3.6416799743173383,2.3807,0.1201
3.6453256964341256,2.4277,0.1242
3.648974360396447,2.3537,0.1178
3.6526279500055563,2.3836,0.1204
3.656284480855477,2.3171,0.1146
3.6599443478344336,2.2934,0.1125
3.6636091490128773,2.4998,0.1305
3.66727728878098,2.4421,0.1255
3.6709483635257674,2.4637,0.1273
3.6746231736359194,2.3532,0.1177
3.6783025259091504,2.3886,0.1208
3.681985617463145,2.3957,0.1214
3.685671234098511,2.494,0.13
3.6893609914197127,2.4213,0.1237
3.693054485665082,2.4072,0.1224
3.696751717082378,2.4469,0.1259
3.700452277804509,2.3855,0.1206
3.704157392317367,2.4588,0.1269
3.707866246254224,2.397,0.1216
3.7115780186795466,2.4535,0.1265
3.7152931161777594,2.4197,0.1235
3.7190131851806196,2.4476,0.126
3.722736168089681,2.4813,0.1289
3.726462473871009,2.387,0.1207
3.730194173483702,2.4684,0.1278
3.7339287838536652,2.4556,0.1266
3.737666716347119,2.3942,0.1213
3.7414079684474273,2.4727,0.1281
3.745154209655841,2.5069,0.1311
3.748903353188538,2.4661,0.1276
3.7526562333116917,2.481,0.1289
3.7564136909743007,2.5381,0.1338
3.7601748883526858,2.4485,0.126
3.763938558650178,2.4801,0.1288
3.7677063863339373,2.5254,0.1327
3.7714787976472683,2.5023,0.1307
3.7752553726995632,2.4712,0.128
3.7790344113627707,2.491,0.1297
3.78281718509219,2.5231,0.1325
3.7866049755398437,2.5206,0.1323
3.7903956492231337,2.5112,0.1315
3.7941896296952975,2.4819,0.1289
3.797988633572501,2.5373,0.1338
3.801790514454243,2.4758,0.1284
3.805596129987437,2.5647,0.1361
3.8094067771691478,2.5045,0.1309
3.813221163298179,2.4857,0.1293
3.817037985261468,2.5212,0.1324
3.820859410148616,2.534,0.1033
3.8246850066960185,2.5535,0.1046
3.828514776970835,2.5364,0.1035
3.832346972211902,2.5704,0.1058
3.836182899675174,2.6425,0.1106
3.840024316560232,2.6198,0.1091
3.843868590737512,2.9509,0.1314
3.847716157470636,2.8287,0.1232
3.851568781826485,2.6636,0.112
3.8554255850625494,2.7022,0.1146
3.8592847935854393,2.711,0.1152
3.863148177698383,2.7311,0.1166
