x,axav
0.4566550617620462,-0.006672768666478479
0.6020343686890592,0.1622616370063931
0.794419734119659,0.3584534883270485
1.818656031802458,0.9849440754263525
2.270130543593599,1.274773630090602
2.699264252979093,1.443694900056857
3.225928350861289,1.792743464146926
3.287420071413479,1.811764511163866
3.330020235006856,1.752747614398203
3.371133654873149,1.893530310678242
3.426836986514559,1.854567481192539
3.472906218804465,1.890161766342302
3.51830146060476,1.995417548359297
3.56585743662175,2.019738438464781
3.621679707761326,1.874396978850104
3.676233290920458,1.994654011643151
3.708009960180664,2.113720825437498
3.761889552850184,2.152930681507836
3.81013934260648,2.18623435650916
3.87091742616967,2.288188965076934
3.92061431315366,2.338582388342592
3.975643654305459,2.375434263377771
4.029047488982312,2.378353668468919
4.068931867367549,2.454213286914281
4.118450345104289,2.434608358879112
4.165054805135946,2.488370326480709
4.211798027915464,2.584104356508115
4.266193025077039,2.648308811551125
4.316722488548197,2.718756302096743
4.37119677870855,2.90490206210077
4.418990633721874,2.976831712154202
4.470372496929893,3.115076771701166
4.526293884317942,3.160529663274112
4.571292661124348,3.26282112627548
4.620216441370255,3.380203667901858
4.657900439039407,3.158822934143902
4.718678522602596,3.124126927483724
4.771943594531589,3.161854624046248
4.816982017837384,2.770452229172298
4.867412365060069,3.192553291427779
4.911459625881141,3.040789140612576
4.969402984738024,2.889945725249198
5.016602142260513,2.93220972818412
5.073593985132063,2.894908713904148
5.121407663395081,2.871508559250488
5.171045080629988,2.849500736255682
5.213189309480393,2.891001202474459
5.268476352878219,2.847142755220524
5.335260881098828,2.817409737215296
5.371775307036008,2.659357636973007
5.4114614529243,2.808135011810343
5.471724131995433,2.795693854729605
5.521857130472703,2.698567493043345
5.577679401612279,2.656528059730817
5.622202420426017,2.767128598760837
5.674852971614482,2.723157866695704
5.717076493463664,2.79212319773351
5.781819226965744,2.746558021349365
5.827967752254428,2.715881810930075
5.873025998809917,2.753699335341557
5.917291315377629,2.717386427400128
5.970556387306621,2.757180164488695
6.021085850777778,2.686822501792035
6.076491833673771,2.720126176793359
6.125058795425177,2.636518906375336
6.171722725205917,2.651318044491231
6.219655342967102,2.814490332124149
6.273594405385706,2.764905359499117
6.320159218917973,2.846760986862451
6.367596255436796,2.899489934201027
6.423438349826067,2.873035632682781
6.473432585555474,2.674111861164422
6.522118486805049,3.066098137056603
6.573321940765817,2.936207067462769
6.618320717572223,2.946245329583869
6.663141085131379,2.874427964341636
6.730559957342209,2.927897991434118
6.774587394913587,2.986196265408114
6.818099427992909,2.832658014575983
6.864049720784648,2.936970604178915
6.923142828123809,2.885431875839038
6.971987315370939,2.950714265069549
7.022378016094235,3.01265056692636
7.06666315591164,2.851117637536933
7.123020654792967,2.777054576070739
7.177613884451487,2.735015142758212
7.219916699299448,3.052713787561803
7.276512077177109,3.025945088572202
7.324960099430349,3.078359638439423
7.373784763427784,3.095022704421205
7.423303241164525,3.272994130170018
7.463029033552206,3.073419106746712
7.521210271405422,3.13270548705925
7.56541611822405,3.206723634600964
7.614855302962012,3.158283967050152
7.668913304878783,3.286333565740339
7.72416070177722,3.229270424689521
7.776573373969351,3.283818385969504
7.810986535438919,3.431832224090694
7.871625856254248,3.451414695163623
7.92413764469485,3.404299988384947
7.975519507902869,3.368728160197424
8.024978515890528,3.336906644703913
8.421364216780786,3.286558135362735
8.469217541543193,3.507287617215742
8.515346243582183,3.444228467246951
8.572357909703426,3.850497371123516
8.623680303162361,3.776456766619562
