x,axav
0.4493332975612372,0.08414738830395696
0.6024737452378397,0.0411939607188796
0.797121271473513,0.3530298614195964
1.815603788264964,0.9933361409142678
2.270296192954686,1.289714791251302
2.706496659780538,1.540672476673903
3.217429506613366,1.704055434472248
3.271215088670083,1.815368785107619
3.319507418238403,1.796450998915894
3.384822793979557,1.811256222892027
3.432692565664154,1.856380169424222
3.475129450272315,2.004478104321282
3.526037614358919,1.943566488394784
3.590688970568508,1.983663969996811
3.631757572505567,2.107771958636247
3.674274944329676,2.165530610197457
3.716168540230194,2.099135577983503
3.777882113057709,2.080217791791777
3.818769618758887,2.178942132533862
3.884447186971802,2.180312986605727
3.92829259785904,2.215818107067009
3.982802564859282,2.25267123403229
4.02626566147077,2.38929968986142
4.084236578756741,2.286257158792963
4.135265473667266,2.332180770200412
4.173013977946503,2.444225243007444
4.236820218388646,2.401317510558096
4.284971695329059,2.515486807176517
4.334813403804363,2.502440845925943
4.37507713358195,2.44783515873002
4.439547393555657,2.456105978296934
4.480917822552518,2.588073530281725
4.537198508303598,2.610418451653111
4.56617390604459,2.680446247157506
4.621146674536527,2.485442255434827
4.665857322995198,2.607882371620162
4.728073940922384,2.497939875056655
4.769303517291338,2.650698713798053
4.824819574490919,2.557115075825459
4.888666058541036,2.549758158973122
4.930680385265473,2.602718821282807
4.982675126767365,2.582772894537183
5.014266359026641,2.701671637703536
5.081352453518633,2.6515669213769
5.128236256807877,2.583366931301658
5.184496820754971,2.559285594772577
5.227376385050841,2.641125582862868
5.266332197569286,2.660614558251204
5.323800069755587,2.589924183278741
5.378712472835565,2.634271312503548
5.421853620583264,2.678481356321167
5.474250798164892,2.580808003700844
5.531618061331258,2.550260805466138
5.584478040404583,2.531457257113734
5.621542403348268,2.652526519227205
5.686073028733936,2.579414302061116
5.734345236498269,2.647020255371884
5.776339441418722,2.541555882109801
5.827126874681404,2.65903807606856
5.882039277761383,2.610121433270874
5.926065784884502,2.751502183215798
5.975666031711963,2.664498644788153
6.029813806240442,2.571486196012168
6.084887183752314,2.687506145627606
6.138793496632951,2.643753053167275
6.193524803477048,2.61160652518206
6.22753065221474,2.788492395588267
6.28431438306549,2.727877798044006
6.329467711211869,2.69691934358774
6.379369785099134,2.76064121036156
6.429291980790385,2.910475560416314
6.479998926837121,2.559331289908306
6.523683363292464,2.755340574617018
6.57036594854184,2.908556364715704
6.634333163415878,2.908556364715704
6.678118208891155,2.932706243948378
6.739368980226974,2.91922617890838
6.780216242320178,3.011964456869991
6.825530544898452,2.873531043179574
6.884628283207684,2.907025577668789
6.928614546722829,3.0219716915946
6.984613527218094,2.917444068614957
7.022724223969093,3.067986693273507
7.078924422504226,3.038718958839207
7.128383816703781,2.957038903723967
7.178124916159151,3.061635069407203
7.221507525554691,3.22746271696704
7.280947334531699,3.267720131544117
7.325134816086712,3.182224532595522
7.385097791967376,3.184943393171386
7.448099160250047,3.208087979418026
7.488886056931291,3.133216499526378
7.533858288841789,3.364890837671423
7.591084699380249,3.414310126962126
7.629617954014971,3.275716780296658
7.682377324068361,3.3311449799357
7.734311700158292,3.581485781025962
7.776466879510638,3.455778462636018
7.836409733587316,3.399984701911146
7.885064255627398,3.50389544055845
7.929935878517963,3.653592705206018
7.981689158372013,3.437089152122936
8.036923510315779,3.284376008517267
8.425435301692914,3.587974490299453
8.472661175649936,3.408872405810398
8.525923590802995,3.526811551126446
8.585785957663724,3.612992577110974
8.637257532261959,3.566977575432067
