x,axav
0.4608113128775142,0.1110661471879971
0.6123723107211116,0.1198966159245402
0.8063106368472861,0.3137308555982882
1.829341626992183,1.009539086598118
2.276371881738757,1.301734936365026
2.711153158191073,1.506879807290828
3.23151641432035,1.951237715564279
3.261805632691519,1.896728649289322
3.331645492046591,1.832844023615072
3.385076776350815,1.855874104116241
3.438232286284438,1.888797580146315
3.480310858998862,1.919622457124804
3.52163105219413,1.837422785182168
3.570741871358917,1.962929910280257
3.637341381859409,1.992201278869909
3.675467188595197,2.062000138234992
3.726485447156651,2.003184855724313
3.775343473148386,2.078107567319242
3.838334935633496,2.105389354989858
3.892616524247078,2.150686389064348
3.93099512415592,2.190777807309579
3.98051960487661,2.213208288081724
4.019311866341354,2.288185508742927
4.070605899273411,2.251555416206156
4.133827173734023,2.369322253893201
4.184845432295477,2.441355984975557
4.2381388294144,2.393524279319282
4.272128020591152,2.712811135024844
4.325582286092928,2.642739730328387
4.388872504146191,2.672556189580788
4.419828177246316,2.825127066084393
4.476407885614919,2.664788647636607
4.533125481168824,2.768982727821188
4.573135746103729,2.661109285663047
4.63051979638659,2.600795003829807
4.67225365113776,2.745816374654331
4.713573844333029,2.811963126578991
4.758639972728979,2.38921806308356
4.811818463860152,2.789587154873121
4.857137385429155,2.568716418326995
4.937778407632821,2.740692522424485
5.03103610729155,2.822456121836921
5.081433873519149,2.63848802315894
5.173473569707717,2.738512159773486
5.21543723643439,2.656148960632026
5.274590838928616,2.752711771538113
5.320576215226575,2.627558955370811
5.378075171497187,2.775823615638695
5.415856260269722,2.61006154509655
5.469011770203345,2.704498502417914
5.536070904654841,2.676944169415922
5.571048287326253,2.774133834584172
5.628685130782165,2.808801600735044
5.681610828740285,2.759743441087582
5.727251487074991,2.670648372261165
5.775006415584316,2.71458267967878
5.841514001294607,2.683785057233429
5.885775787776301,2.642112876066225
5.925969902291609,2.701118940308866
5.981515456770452,2.838127478390971
6.023915766250579,2.957447824466852
6.074198626490427,2.903592866987195
6.118736187342722,2.780320613606379
6.180417721567471,2.858541123710943
6.218842283871412,2.989117591972603
6.272043756200135,2.889447764288843
6.320671970216368,2.959437405385888
6.382422448033767,2.930547600260161
6.435049390423734,3.051912036321353
6.474278294641934,2.839353932382157
6.529571055947725,3.257520234310492
6.580957013669982,3.127080038714519
6.631400742292681,3.255585162457731
6.695908963816104,3.199222787929425
6.764094176947561,3.162756222591479
6.830716668645603,3.307450539018353
6.867877265084283,3.153326154125911
6.915999892754411,3.360978442100361
6.96536350509225,3.254740271930469
7.035525101213024,3.322849350241028
7.079097451768211,3.430232210802694
7.127403929018741,3.355391262807178
7.173021606155896,3.234708190074422
7.233714948885986,3.263761522398975
7.271978642807077,3.647777894306049
7.314539820670054,3.498777361643453
7.374015159929984,3.591251992578918
7.448313371609794,3.593623136961878
7.51307438630627,3.670153866011918
7.563770908102021,3.670153866011918
7.625935047475323,3.777100654043385
7.676861381246576,3.885110368867212
7.73123489465036,3.84027666185606
7.777679894899323,3.926291968437942
7.834949039194432,3.715723445417783
7.877900897415764,3.919314807954748
7.922208646292558,4.107234813937664
7.971457352642646,4.240373208314246
8.031691071421731,4.268309104780162
8.416442280807253,4.275695083260419
8.473113913966056,3.707601594542814
8.522431563908796,4.099412762927208
8.580160332154907,4.192814047989346
8.616999191827887,4.037599481771405
