x,axav
0.4597916447437653,-0.07720538262878907
0.6072187730190468,0.1667313928425795
0.8087130379880039,0.3910561370123692
1.816878880353572,1.008106953533078
2.271956224350205,1.576661682751122
2.71446911501631,2.081283131711296
3.226812585499316,2.392648400939824
3.272124592234031,2.113905124371347
3.325707671261707,2.21565467290627
3.387077764916342,2.291335754092312
3.444785857097759,2.274490766811006
3.486183310533516,2.337016252742772
3.529474902662317,2.218907163245889
3.578238451015469,2.610613798326181
3.613827212459223,2.489106584593876
3.688308955066821,2.473329579215131
3.725939177101968,2.615953707838987
3.782952751762602,2.581972465484767
3.822035146795749,2.782364706110799
3.887993265284647,2.793918328511233
3.931726823108492,2.525369424649022
3.980574555403557,2.892027029651062
4.029106597916448,3.046156236043418
4.070819741134379,3.169896502844715
4.117773334736398,3.266888677450048
4.174765863411555,3.18513951727218
4.225276228559402,3.7170430493796
4.280585078396296,4.247296064001243
4.333620961801536,3.740829919027554
4.392549721140693,3.69626594691159
4.43600968115332,3.826559739024059
4.477680732400295,3.688984252121401
4.528085867620751,3.549515524573293
4.574281805745554,4.198994155226314
4.625360412501315,3.634371541194974
4.677091444806903,3.771947028097633
4.726339050826055,3.653352492281404
4.765842365568767,3.855492339657081
4.82822266652636,3.740053204916601
4.873218983478901,3.550049515524574
4.935746606334842,3.78510262335191
4.973902978006945,3.988456086525952
5.03685152057245,4.053894250373794
5.120488266863095,3.971125652925299
5.184173418920341,4.168313947843648
5.219172892770704,4.01059243868813
5.282731768915079,3.711654595234859
5.323582026728401,4.009233188993962
5.371019677996422,4.191129924852909
5.435483531516363,4.255208839006583
5.481279595917078,4.074040272626654
5.535451962538145,4.12549758247733
5.577522887509208,4.202974815044953
5.628706724192361,4.280694770772248
5.689277070398822,4.358851628186955
5.735409870567189,4.262684712324512
5.794359675891823,4.167779956892367
5.833105335157319,4.064768247927145
5.869325476165422,4.427202469950873
5.933136904135536,4.473028602497136
5.973545196253815,4.67312957533156
6.024413343154793,4.456960329326783
6.090034725876039,4.545699916503233
6.1396611596338,4.612157517621702
6.18783542039356,4.930367579953009
6.243039040303062,4.782694809607953
6.271240660843944,4.578176275267481
6.335725560349363,4.691188178411231
6.393749342312954,4.777015087671606
6.436304324950015,4.606720518845027
6.482942228769862,4.878716091574594
6.530716615805535,5.038233752111692
6.587204040829212,4.895221266432358
6.63076923076923,4.65866327501505
6.686793644112385,5.067797432959863
6.73139008734084,4.9721645080487
6.79536988319478,5.058962309947766
6.825486688414185,5.617565389619216
6.873787225086814,5.399939804656401
6.928085867620751,5.447610633216179
6.970451436388508,5.332074409211829
7.042302430811322,5.409066195460106
7.083005366726296,5.557321501388377
7.130127328212144,5.211392454222413
7.170956540039987,5.740237674517952
7.219004524886878,5.500475737392959
7.279848468904556,5.68101322355774
7.32846469535936,5.498242684323968
7.372219299168683,5.587856074875241
7.425192044617489,5.780335540495932
7.482310849205514,5.720285830792831
7.51836262232979,5.979659799219402
7.581269072924339,5.849268917843065
7.641418499421235,5.816646925183013
7.682500263074818,5.708101128177246
7.739576975691887,5.943639682323929
7.795706618962432,5.871502359269113
7.828601494264968,5.989805627293734
7.888266863095864,5.766403231130702
7.930948121645796,6.029563680848171
7.985246764179732,5.914755626322841
8.027822792802272,6.273694634847279
8.420982847521834,5.872764519699412
8.495822371882564,4.901920425639332
8.52859097127223,5.640866812947825
8.590781858360518,5.932425872347036
8.64562769651689,6.205392337715296
