x,axav
0.4650014599315157,0.1346938505809786
0.6086786292570274,0.1576885082876579
0.8049929657845141,0.2134241225853132
1.819572372786876,0.9717192140848886
2.269337456533857,1.406932757145359
2.706659942133624,2.089735330168264
3.225167892124333,2.168630793679112
3.271056194091259,2.024319493588917
3.330044063387572,1.975554960866132
3.386344331484086,2.077874580000595
3.426021288455924,2.035783784140954
3.473681416399013,2.187759970133376
3.529663153982959,2.298140934785697
3.580747484936161,2.375880057750951
3.626376980861626,2.60516586879169
3.680985055610119,2.501888138919449
3.721299073607093,2.400989166741003
3.765495182225997,2.611542260943111
3.827947070846495,2.805972664109502
3.867166140206514,2.870397351649768
3.91193958537945,2.965052084882004
3.977835585167096,2.941000201533638
4.032025588617843,3.06753689552298
4.078969022907653,2.977144103158792
4.122567886815491,3.169658284849626
4.175384227430786,3.279973172899342
4.228678363814934,3.356555955319001
4.27952379688371,3.529015888119096
4.314442704324052,3.426597154080726
4.37046425822207,3.492277297070494
4.415894672577178,3.81426858156661
4.468173492952513,3.929175793497402
4.524075597908316,3.81929040336462
4.565544289013352,3.921907367210808
4.631599554057283,3.990494880715213
4.656345393252462,3.479458436165046
4.722559923552677,4.158296413031628
4.781527884691954,3.979063628464479
4.837668887532185,3.947346859213887
4.871273856608181,3.811823747270211
4.917560321715818,3.757839162941598
4.981565046585088,3.674582643658794
5.018454861571948,3.344199630631791
5.068663233615586,4.11954248560356
5.119130411700688,3.96733503150202
5.188908502110265,3.951707914985843
5.246781514612588,3.960529141433664
5.294879622010459,3.927259572021845
5.327290101664323,3.845357623092451
5.375149311177767,3.770988406860073
5.423127969633425,3.87152395772419
5.473634964032597,3.951972221396264
5.529775966872827,3.988942080553986
5.574011891805803,3.912359298134327
5.630909404613384,3.978766283752755
5.668635362195737,4.118749566372296
5.710004512515595,3.979360973176203
5.778548297188968,4.028224620802897
5.836481034162398,4.077649919551736
5.905542430918695,4.109763148417962
5.974882541873491,4.307365228509411
6.027519709075466,4.161402013354081
6.121127863456588,4.176632670254627
6.181887558729064,4.242775349462632
6.218717649244818,4.333564601442452
6.312843415708864,4.277135182817441
6.3723488970881,4.344269011064528
6.427255594192127,4.655225502925541
6.468823826082341,4.157206149088639
6.521202187242853,4.530142494193519
6.579891434183633,4.419629376335987
6.619667931940647,4.755728015488356
6.682816606057389,4.753778755711497
6.739037241525762,4.743470805705054
6.781003636556686,4.740034822369573
6.821138481140339,4.497698882314267
6.875228943805909,4.73742479656666
6.926651713428716,4.783744494993045
6.978432829878162,4.799536803015735
7.002860138560774,5.147066694418839
7.084543306877605,4.930996203899181
7.135050301276777,4.913023367990512
7.171760942850318,4.983527102970474
7.219082632123802,5.168938049881228
7.260929578212513,5.241258891432838
7.317428927879384,5.149841911728267
7.367697024394129,5.17729674011081
7.420891619993099,5.389666940884568
7.474444562418709,5.475797792380707
7.519277732062751,5.390625051622346
7.570919491412949,5.258405769808938
7.627757279749423,5.487262082932744
7.680673161149896,5.693487159664198
7.732812624425982,5.732274125393569
7.768806572346243,5.846024996778766
7.833328909298437,5.743374994631275
7.85930905422982,5.921484476954133
7.900877286120033,5.978475546701291
7.980111751121493,6.05139107767635
8.024885196294429,5.516038443367395
8.42756748865235,6.08918689436664
8.471365434130544,5.849956554633787
8.522250683513391,6.280412582306668
8.575684176996788,6.619253400467162
8.620397897698616,7.079708205722894
